source_id,ordinal,S0_comp_valid,S1_comp_valid,S0_struct_valid,S1_struct_valid,S0_strict_stable,S1_strict_stable,S0_meta_stable,S1_meta_stable,S0_strict_sun,S1_strict_sun,S0_meta_sun,S1_meta_sun,S0_e_above_hull_eV_atom,S1_e_above_hull_eV_atom
H1A2_1200:0507,499,True,True,True,True,False,False,True,True,False,False,False,True,0.021062496282145737,0.017842414952800034
H1A2_1200:0508,500,True,True,True,True,False,False,True,True,False,False,False,True,0.06579020201415986,0.07275774656982392
H1A2_1200:0509,501,False,False,True,True,False,False,True,True,False,False,True,True,0.08999535643624235,0.050018759603966956
H1A2_1200:0510,502,False,False,True,True,False,False,True,True,False,False,True,True,0.024481940611952524,0.04579894576942323
H1A2_1200:0511,503,True,True,True,True,False,False,False,True,False,False,False,True,0.12006305596923816,0.07366298577880848
H1A2_1200:0512,504,False,False,True,True,False,False,True,True,False,False,True,True,0.0005945186039220118,0.0011929492374669337
H1A2_1200:0513,505,True,True,True,True,False,False,False,False,False,False,False,False,0.16272067686523428,0.1413760151525878
H1A2_1200:0514,506,True,True,True,True,False,False,False,False,False,False,False,False,0.3068274743933106,0.31164496020263677
H1A2_1200:0515,507,True,True,True,True,False,False,False,False,False,False,False,False,0.1731686862525894,0.12196734271621246
H1A2_1200:0516,508,True,True,True,True,True,True,True,True,True,True,True,True,-0.0036694502502623294,-0.06718988176881702
H1A2_1200:0517,509,False,False,True,True,False,False,False,True,False,False,False,True,0.15054131964197381,0.040423407349493345
H1A2_1200:0518,510,True,True,True,True,False,False,True,True,False,False,False,True,0.03112603903564448,0.0748605895117187
H1A2_1200:0519,511,True,True,True,True,False,False,True,False,False,False,True,False,0.0869039200472006,0.40763460623494474
H1A2_1200:0520,512,True,True,True,True,False,False,False,False,False,False,False,False,0.1581122586047341,0.10491010635253684
H1A2_1200:0521,513,True,True,True,True,False,False,True,False,False,False,True,False,0.012426699934895424,0.3177550690755204
H1A2_1200:0522,514,True,True,True,True,False,False,False,False,False,False,False,False,0.10423852281383716,0.10579277353100025
H1A2_1200:0523,515,True,True,True,True,False,False,True,True,False,False,True,True,0.08274915369515412,0.08291032465462678
H1A2_1200:0524,516,True,True,True,True,True,True,True,True,False,True,False,True,-0.01337809445260163,-0.011703442352992255
H1A2_1200:0525,517,True,True,True,True,False,False,False,False,False,False,False,False,0.14341617523100325,0.19243980346586653
H1A2_1200:0526,518,True,True,True,True,True,False,True,True,True,False,True,True,-0.0033799314501958833,0.041065583228759195
H1A2_1200:0527,519,True,True,True,True,True,True,True,True,True,True,True,True,-0.04270708439669946,-0.06622993824801782
H1A2_1200:0528,520,True,True,True,True,False,False,False,False,False,False,False,False,0.14787685487705193,0.14824449632602654
H1A2_1200:0529,521,True,True,True,True,True,True,True,True,True,True,True,True,-0.01711056726338711,-0.044915657213948634
H1A2_1200:0530,522,True,True,True,True,False,False,True,True,False,False,False,False,0.08590912179375465,0.08607363061333473
H1A2_1200:0531,523,True,True,True,True,False,False,True,True,False,False,True,True,0.07663512232556169,0.07890057566418474
H1A2_1200:0532,524,False,False,True,True,False,False,False,False,False,False,False,False,0.10717247725672863,0.1757426142806544
H1A2_1200:0533,525,True,True,True,True,False,False,False,False,False,False,False,False,0.1284316727322823,0.1206973740262276
H1A2_1200:0534,526,True,True,True,True,False,False,True,True,False,False,True,True,0.011943079304685966,0.01497242577075042
H1A2_1200:0535,527,True,True,True,True,False,False,True,True,False,False,True,True,0.046480646877685494,0.0502195270351562
H1A2_1200:0536,528,True,True,True,True,False,False,True,True,False,False,True,True,0.09525651278808489,0.09867019000366106
H1A2_1200:0537,529,True,True,True,True,False,False,False,True,False,False,False,True,0.19951318355004943,0.059318767503906855
H1A2_1200:0538,530,False,False,True,True,True,True,True,True,True,True,True,True,-0.1508263916125525,-0.15051358643677126
H1A2_1200:0539,531,False,False,True,True,False,False,True,False,False,False,True,False,0.031916119383138764,0.10263345413045322
H1A2_1200:0540,532,True,True,True,True,False,False,False,False,False,False,False,False,0.4199475790102625,0.40920062313868044
H1A2_1200:0541,533,True,True,True,True,False,False,True,True,False,False,True,True,0.0803825704622394,0.038213953213704244
H1A2_1200:0542,534,True,True,True,True,False,False,True,False,False,False,True,False,0.06921048387512219,0.10871644243225109
H1A2_1200:0543,535,True,True,True,True,True,False,True,True,True,False,True,True,-0.0022611201695417193,0.07431845060072195
H1A2_1200:0544,536,False,False,True,True,False,False,True,False,False,False,True,False,0.09445777367748054,0.10131183098949226
H1A2_1200:0545,537,True,True,True,True,False,False,True,True,False,False,True,True,0.08448196535693153,0.03091407900439247
H1A2_1200:0546,538,True,True,True,True,False,False,True,False,False,False,True,False,0.05523978045124878,0.12902317812580932
H1A2_1200:0547,539,True,True,True,True,False,False,True,True,False,False,True,True,0.08216197710449258,0.07741410952026406
H1A2_1200:0548,540,True,True,True,True,False,False,True,True,False,False,True,True,0.07104620087646474,0.07013782609008778
H1A2_1200:0549,541,True,True,True,True,False,False,True,False,False,False,True,False,0.09455496948730513,0.11735541504394575
H1A2_1200:0550,542,True,True,True,True,False,False,True,True,False,False,False,True,0.0029769876078287183,0.004606340177408796
H1A2_1200:0551,543,False,False,True,True,False,False,False,False,False,False,False,False,0.141884704819093,0.16459836601294064
H1A2_1200:0552,544,True,True,True,True,False,False,False,True,False,False,False,True,0.117722352801513,0.04414208775634698
H1A2_1200:0553,545,True,True,True,True,True,True,True,True,True,True,True,True,-0.030741436572017555,-0.03741048106664646
H1A2_1200:0554,546,True,True,True,True,False,False,False,True,False,False,False,True,unknown,0.08986741366088857
H1A2_1200:0555,547,True,True,True,True,False,False,True,True,False,False,True,True,0.08300132144775407,0.08425063480224626
H1A2_1200:0556,548,True,True,True,True,True,True,True,True,True,True,True,True,-0.035054034277091084,-0.008494681402335225
H1A2_1200:0557,549,True,True,True,True,False,False,False,False,False,False,False,False,0.19876532422159787,0.2710843549833166
H1A2_1200:0558,550,True,True,True,True,False,False,False,True,False,False,False,True,0.142047305363886,0.07680453802990161
H1A2_1200:0559,551,True,True,True,True,False,False,False,False,False,False,False,False,0.18095923594450092,0.20559168986295795
H1A2_1200:0560,552,True,True,True,True,False,False,True,True,False,False,True,True,0.06647087976196175,0.07264115258911019
H1A2_1200:0561,553,True,True,True,True,False,False,False,False,False,False,False,False,0.245445531825764,0.2501924457356761
H1A2_1200:0562,554,True,True,True,True,False,False,True,True,False,False,True,True,0.03183172191780326,0.03137729610603568
H1A2_1200:0563,555,False,False,True,True,False,False,False,True,False,False,False,True,0.258263047068537,0.023149426310480337
H1A2_1200:0564,556,True,True,True,True,False,False,True,True,False,False,True,True,0.05595901703670414,0.05453518128230961
H1A2_1200:0565,557,True,True,True,True,False,False,True,True,False,False,True,True,0.05051933814819343,0.07195984412963874
H1A2_1200:0566,558,True,True,True,True,False,False,True,True,False,False,True,True,0.0326667353510226,0.007592730224069477
H1A2_1200:0567,559,True,True,True,True,False,False,True,False,False,False,True,False,0.07140476822197783,0.15157539963066924
H1A2_1200:0568,560,True,True,True,True,False,False,True,True,False,False,True,True,0.08672306601074453,0.06998465124634023
H1A2_1200:0569,561,True,True,True,True,False,False,False,False,False,False,False,False,0.2354499499145506,0.2434174219909666
H1A2_1200:0570,562,True,True,True,True,False,False,True,True,False,False,True,True,0.06005112525585954,0.04665247794750993
H1A2_1200:0571,563,True,True,True,True,False,False,True,True,False,False,True,True,0.021795773591308354,0.021787190522460698
H1A2_1200:0572,564,True,True,True,True,False,False,True,False,False,False,True,False,0.08650601358968135,0.19090664835530635
H1A2_1200:0573,565,True,True,True,True,False,False,False,False,False,False,False,False,0.19020245020961113,0.21752331202601738
H1A2_1200:0574,566,True,True,True,True,False,False,True,True,False,False,True,False,0.009930705409669116,0.010417079311036304
H1A2_1200:0575,567,True,True,True,True,False,False,True,False,False,False,True,False,0.01749591938232342,0.13845520130371014
H1A2_1200:0576,568,True,True,True,True,False,False,True,True,False,False,True,True,0.024841384930664567,0.05331285480981496
H1A2_1200:0577,569,True,True,True,True,False,False,True,True,False,False,True,True,0.057884565325113435,0.05837236973795523
H1A2_1200:0578,570,False,False,True,True,False,False,False,False,False,False,False,False,0.38099403270135745,0.32723636515985355
H1A2_1200:0579,571,True,True,True,True,False,False,False,False,False,False,False,False,0.14205182181274445,0.14223969565307648
H1A2_1200:0580,572,True,True,True,True,False,False,True,True,False,False,True,True,0.06874772265014606,0.06929417803344684
H1A2_1200:0581,573,True,True,True,True,False,False,False,False,False,False,False,False,0.12434749212429619,0.12295465078518486
H1A2_1200:0582,574,True,True,True,True,False,False,False,False,False,False,False,False,0.17632575492815228,0.12740321617082806
H1A2_1200:0583,575,True,True,True,True,False,False,True,True,False,False,True,True,0.08764056171997137,0.051643170972901054
H1A2_1200:0584,576,False,False,True,True,False,False,False,False,False,False,False,False,0.21467456619468273,0.19298515121665538
H1A2_1200:0585,577,True,True,True,True,False,False,False,True,False,False,False,True,0.11519082017578164,0.07693703599609414
H1A2_1200:0586,578,True,True,True,True,False,False,True,False,False,False,True,False,0.09634345955270618,0.1354708094062218
H1A2_1200:0587,579,True,True,True,True,False,False,False,False,False,False,False,False,0.2012271921732509,0.15370369363809466
H1A2_1200:0588,580,True,True,True,True,False,False,True,True,False,False,True,True,0.04324797098225375,0.04654124681538363
H1A2_1200:0589,581,True,True,True,True,False,False,True,False,False,False,True,False,0.0894292664188665,0.14247883078043877
H1A2_1200:0590,582,True,True,True,True,False,False,True,False,False,False,True,False,0.08092441893798963,0.2512716326831068
H1A2_1200:0591,583,False,False,True,True,False,False,False,False,False,False,False,False,0.23659719156943382,0.19893087076865257
H1A2_1200:0592,584,False,False,True,True,False,False,False,True,False,False,False,True,0.15949582508457727,0.027383322032819457
H1A2_1200:0593,585,True,True,True,True,False,False,False,False,False,False,False,False,0.3054180978640879,0.21854504335969338
H1A2_1200:0594,586,True,True,True,True,False,False,True,True,False,False,True,True,0.04737298754150032,0.07599704531127571
H1A2_1200:0595,587,True,True,True,True,False,False,True,True,False,False,True,True,0.09864527859501049,0.0969386784058015
H1A2_1200:0596,588,True,True,True,True,False,False,True,True,False,False,True,True,0.05787327312540658,0.05751469158243783
H1A2_1200:0597,589,True,True,True,True,False,False,False,True,False,False,False,True,0.2220024903519695,0.04154966671305349
H1A2_1200:0598,590,True,True,True,True,False,False,False,False,False,False,False,False,unknown,0.10032237959838852
H1A2_1200:0599,591,True,True,True,True,False,False,True,False,False,False,True,False,0.08321016574113038,0.21270197177140382
H1A2_1200:0600,592,True,True,True,True,False,False,True,True,False,False,True,True,0.07228011853432292,0.07906837231850261
H1A2_1200:0601,593,True,True,True,True,False,False,False,False,False,False,False,False,0.49451821855434464,0.4913071971310048
H1A2_1200:0602,594,True,True,True,True,False,False,False,False,False,False,False,False,0.21254089952278754,0.21582821489143988
H1A2_1200:0603,595,True,True,True,True,False,False,False,False,False,False,False,False,0.1196637299792469,0.11213733227416878
H1A2_1200:0604,596,True,True,True,True,False,False,False,False,False,False,False,False,0.16306591661838254,0.1761360231247302
H1A2_1200:0605,597,True,True,True,True,False,False,False,False,False,False,False,False,0.26063649910813247,0.17660348671799575
H1A2_1200:0606,598,True,True,True,True,False,False,False,False,False,False,False,False,0.5245742454081217,0.5245742454081217
H1A2_1200:0607,599,True,True,True,True,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
H1A2_1200:0608,600,True,True,True,True,False,False,False,True,False,False,False,True,0.17838798044026838,0.09100852487386213
H1A2_1200:0609,601,True,True,True,True,False,False,False,False,False,False,False,False,0.3608715605615238,0.2852308821557621
H1A2_1200:0610,602,True,True,True,True,False,False,True,True,False,False,True,False,0.019572185764159755,0.019637989291991786
H1A2_1200:0611,603,True,True,True,True,False,False,True,True,False,False,True,True,0.004724799129640633,0.021456061336671883
H1A2_1200:0612,604,True,True,True,True,False,False,False,False,False,False,False,False,0.32271279451464707,0.2824667846879869
H1A2_1200:0613,605,True,True,True,True,False,False,False,True,False,False,False,True,0.2048768333588864,0.04543154756176726
H1A2_1200:0614,606,True,True,True,True,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
H1A2_1200:0615,607,True,True,True,True,True,False,True,False,True,False,True,False,-0.025503413707275158,unknown
H1A2_1200:0616,608,True,True,True,True,False,False,True,True,False,False,True,True,0.03842825051920551,0.014287892548014103
H1A2_1200:0617,609,True,True,True,True,True,True,True,True,True,True,True,True,-0.11892835301147553,-0.10414115589843842
H1A2_1200:0618,610,True,True,True,True,False,False,True,True,False,False,True,True,0.01834392154715303,0.07985114658377412
H1A2_1200:0619,611,True,True,True,True,False,False,True,True,False,False,True,True,0.08746626366799859,0.09921934594338921
H1A2_1200:0620,612,True,True,True,True,False,False,True,True,False,False,True,True,0.028475400837992382,0.08870708647642012
H1A2_1200:0621,613,True,True,True,True,True,True,True,True,True,True,True,True,-0.0027895542498121983,-0.014416751515437198
H1A2_1200:0622,614,True,True,True,True,False,False,False,False,False,False,False,False,0.16922049197352518,0.12166933688319315
H1A2_1200:0623,615,False,False,True,True,False,False,True,True,False,False,True,True,0.038034604730766475,0.04651038521782702
H1A2_1200:0624,616,True,True,True,True,False,False,False,True,False,False,False,True,0.1865126217085793,0.09404626733846211
H1A2_1200:0625,617,True,True,True,True,False,False,True,True,False,False,True,True,0.08526071902913479,0.08467420932454495
H1A2_1200:0626,618,False,False,True,True,False,False,True,False,False,False,True,False,0.040788273119710006,0.10350833346822075
H1A2_1200:0627,619,True,True,True,True,False,False,False,False,False,False,False,False,0.2553022794086379,0.2560647420246047
H1A2_1200:0628,620,True,True,True,True,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
H1A2_1200:0629,621,True,True,True,True,False,False,True,True,False,False,True,True,0.06574770751928671,0.09851071182226523
H1A2_1200:0630,622,True,True,True,True,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
H1A2_1200:0631,623,False,False,True,True,True,True,True,True,True,False,True,False,-0.005861901171874795,-0.007617615588378701
H1A2_1200:0632,624,True,True,True,True,False,False,True,True,False,False,False,True,0.02572196412329042,0.02626985001806581
H1A2_1200:0633,625,False,False,True,True,False,False,False,False,False,False,False,False,0.17433977699631598,0.16301870918625738
H1A2_1200:0634,626,True,True,True,True,False,False,True,True,False,False,True,True,0.03212323480290813,0.032063153320974536
H1A2_1200:0635,627,True,True,True,True,False,False,False,False,False,False,False,False,0.1825582817466227,0.1825582817466227
H1A2_1200:0636,628,True,True,True,True,False,False,True,False,False,False,True,False,0.04950663358642515,0.1424841573901361
H1A2_1200:0638,629,True,True,True,True,False,False,True,True,False,False,True,True,0.06246944189111403,0.022365052700440202
H1A2_1200:0639,630,True,True,True,True,True,False,True,True,True,False,True,False,-0.001955130557373508,0.011472126980468289
H1A2_1200:0640,631,True,True,True,True,False,False,True,True,False,False,True,True,0.04106683763671981,0.04270811113525497
H1A2_1200:0641,632,True,True,True,True,False,False,False,True,False,False,False,True,0.12764940486677112,0.08683023677595081
